AQI_Value,CO_AQI_Value,Ozone_AQI_Value,NO2_AQI_Value,PM2.5_AQI_Value,latitude,Liquefied_Natural_Gas
62,1,33,2,62,42.3972,-83.3733
69,1,39,2,69,45.8868,12.2974
164,1,40,0,164,26.2442,68.41
93,1,24,5,93,36.0465,-89.3777
42,1,42,0,26,54.3333,10.0833
40,1,27,0,40,-3.4833,30.25
132,1,55,0,132,40.6486,69.9856
47,1,46,1,47,39.3518,-85.5028
48,1,37,1,48,51.5197,6.3325
79,2,22,5,79,45.65,10.2
34,1,34,1,21,60.15,30.2167
90,1,25,2,90,36.2438,-93.1198
63,1,42,2,63,34.2692,-88.7318
35,1,35,1,17,45.55,8.7667
44,1,40,1,44,39.1518,-121.5835
56,1,29,11,56,38.1125,-122.2342
128,2,26,3,128,45.8889,6.0961
70,3,2,8,70,-35.4269,-71.6656
60,1,14,0,60,5.0333,21.2167
52,1,29,3,52,49.4167,6.8333
73,1,36,2,73,49.9667,20.6167
69,2,11,18,69,40.4276,-111.7957
146,5,0,13,146,13.95,-89.1833
43,1,23,0,43,-32.1833,25.6167
51,1,46,2,51,44.9842,-93.0247
44,1,39,3,44,32.0833,130.35
50,1,20,3,50,32.5975,-90.0317
54,1,25,1,54,14.4626,100.3667
36,1,25,0,36,13.0333,123.45
45,1,35,5,45,42.1992,-70.759
32,1,32,6,30,44.5196,-73.0656
53,1,17,14,53,42.7986,-87.8762
188,3,188,4,141,37.7348,115.686
50,1,31,4,50,37.4336,-121.8921
70,2,20,18,70,40.7184,-74.0686
78,3,11,27,78,33.2418,-84.2748
63,1,23,1,63,14.5234,121.1536
39,1,39,1,14,43.1953,140.7835
64,1,55,0,64,50.1331,8.5289
77,2,3,7,77,13.0447,-86.9044
295,1,55,1,295,30.9711,72.4825
76,2,15,17,76,49.1667,-123.1333
150,3,25,16,150,20.8381,85.0956
52,1,44,2,52,41.05,15.8
41,1,31,0,41,48.8,132.9333
45,1,41,10,45,32.4738,-90.13
37,1,37,2,35,47.1708,37.6954
27,1,24,3,27,53.867,-1.911
31,1,31,0,18,57.9667,33.25
82,1,49,0,82,45.567,9.9986
54,1,9,1,54,-22.9744,-49.8719
67,1,15,1,67,12.3686,-1.5275
54,2,9,5,54,43.6092,-72.9783
85,2,18,7,85,7.5333,125.6167
54,2,27,10,54,38.4297,-90.3733
24,0,24,0,11,-16.9167,49.5833
46,1,21,6,46,43.299,-70.9787
144,2,26,8,144,8.4964,125.7364
56,1,26,4,56,34.7807,-92.2371
54,1,35,4,54,52.2258,4.5225
38,1,38,0,11,51.189,-114.467
66,2,6,7,66,9.3811,-75.2714
31,0,29,1,31,50.5083,2.4736
41,1,24,3,41,48.8598,9.1852
153,4,10,19,153,23.6842,113.0507
48,1,48,1,29,40.7333,17.4333
56,1,23,1,56,58.6833,99.1833
30,1,30,0,15,52.6481,90.0739
43,1,43,0,35,46.6425,32.625
34,1,31,1,34,52.4502,-2.0509
35,1,35,0,18,55.2167,62.75
35,0,21,1,35,-6.4778,-35.4339
52,1,27,3,52,49.19,6.9
35,1,35,0,25,52.0,127.7
27,0,27,1,23,-32.2394,115.7702
37,1,37,1,16,37.7877,-81.1841
66,2,9,6,66,-1.0439,-79.6383
50,1,43,2,50,41.0,15.65
74,2,18,19,74,41.3065,-73.5023
36,0,20,1,36,30.0398,-99.132
51,0,25,0,51,15.5858,102.4337
175,7,54,2,175,-5.5,22.2667
36,1,31,5,36,47.6211,-122.3244
50,2,24,0,50,14.3278,-4.6
135,1,22,3,135,32.8913,-97.1486
178,9,14,22,178,-7.4278,109.2417
62,2,8,0,62,4.7374,22.8195
25,1,7,1,25,-3.7275,-38.5275
36,1,16,3,36,-35.9667,-72.35
26,1,24,4,26,52.061,-1.336
53,1,28,8,53,33.1778,-96.5044
50,1,20,3,50,42.175,-71.1264
39,1,17,0,39,-23.1,26.8
33,1,31,4,33,50.5,9.1167
52,1,7,13,52,40.6886,-112.0123
43,1,40,1,43,28.9453,-95.3601
58,1,24,4,58,40.2537,-103.7903
60,1,5,5,60,-21.4678,-47.0047
29,1,29,1,18,34.3358,132.5847
100,3,13,11,100,14.65,-91.8167
57,1,49,4,57,35.3667,140.3667
93,5,14,3,93,-17.3,31.3333
60,1,14,1,60,1.1,36.7
72,1,72,1,56,40.8667,14.35
62,1,41,3,62,52.3117,9.6003
78,2,49,1,78,41.8471,126.9301
54,1,45,0,54,51.1333,7.5667
50,1,28,6,50,38.6504,-121.2496
27,1,27,0,7,67.6167,33.65
40,1,40,0,21,43.71,-1.05
47,1,32,0,47,22.1967,-78.9133
159,2,63,2,159,21.8,83.3
53,1,35,5,53,51.5833,4.25
151,1,37,1,151,14.1194,15.3133
127,2,31,6,127,45.5167,11.0167
82,2,18,30,82,33.9886,-118.1877
65,2,3,7,65,-20.5,-43.8578
42,1,27,3,42,51.2167,6.6167
142,1,40,0,142,40.565,65.685
61,1,17,2,61,11.9764,-86.0875
56,0,23,0,56,18.3599,-66.0096
31,0,31,0,10,-25.5375,152.7019
31,1,31,0,17,61.5,38.9333
32,1,32,0,14,62.0833,32.35
86,2,13,28,86,33.8346,-118.3416
43,1,43,0,16,35.7089,138.4461
39,0,22,0,39,13.7279,76.0068
55,2,20,15,55,53.19,-2.89
43,1,7,3,43,-14.9589,-39.3
46,1,21,2,46,31.0572,-97.6446
39,1,35,0,39,45.7928,24.1519
70,2,12,24,70,41.0075,-73.6872
68,1,26,0,68,11.7833,124.8833
51,1,38,0,51,25.1211,99.169
63,1,26,0,63,7.1544,125.0558
50,1,50,1,38,40.3055,-75.359
94,2,56,1,94,16.5333,80.8
67,1,40,1,67,51.8833,12.4333
24,0,16,0,24,-25.5075,-57.5725
31,1,27,2,31,48.5667,7.8167
146,2,21,0,146,12.8833,-14.95
48,1,48,2,36,-38.3333,141.6
16,0,12,0,16,15.083,-23.632
178,5,42,11,178,33.6931,73.0639
43,1,41,1,43,37.7161,-121.8963
53,1,46,3,53,-21.2364,-47.9733
28,1,20,1,28,-0.78,-80.26
35,1,35,4,32,41.9171,-71.4505
65,1,39,1,65,59.9167,32.3
33,0,15,0,33,-3.2496,35.52
103,2,28,9,103,44.7167,11.15
75,1,21,6,75,13.8833,120.9333
21,1,2,0,21,-4.2525,-69.9381
47,2,7,0,47,10.4825,16.7161
92,2,57,1,92,4.4667,101.05
32,1,32,2,32,51.695,6.8756
34,1,24,8,34,41.7571,-71.212
33,0,33,1,15,52.2333,5.1667
30,0,30,1,29,48.45,11.1333
81,1,25,2,81,23.0428,-82.0094
44,1,28,0,44,55.9056,94.8997
30,0,26,0,30,21.3294,-157.846
59,2,21,15,59,38.3587,-121.9673
50,1,41,0,50,49.5208,0.5375
58,2,21,14,58,49.4433,-96.8492
25,1,25,1,24,39.2625,-0.4683
50,1,30,3,50,50.8667,5.5167
36,0,33,1,36,52.4661,10.2039
103,1,19,4,103,29.5581,-95.3218
32,1,30,7,32,37.9637,-121.2296
53,1,46,1,53,38.35,16.0833
106,3,0,8,106,4.6333,-75.75
196,1,42,0,196,24.2664,80.162
179,9,24,8,179,4.8242,7.0336
51,1,22,9,51,36.076,-79.4685
34,1,28,4,34,42.9974,-83.6175
40,1,25,1,40,47.4625,6.8322
29,0,29,1,10,56.501,-2.71
88,2,12,3,88,-26.4,-54.6333
29,1,29,3,21,35.1205,-114.5461
51,1,38,2,51,50.9383,4.0392
50,1,31,8,50,42.4934,-83.027
42,1,32,3,42,50.975,3.0147
47,1,27,9,47,42.1848,-71.305
38,1,31,1,38,43.9006,1.8983
54,1,46,2,54,39.1238,-94.5541
44,1,24,2,44,47.5533,7.6233
47,1,9,4,47,20.2961,-103.1911
37,1,26,2,37,45.7364,4.7636
57,1,18,3,57,8.4333,-82.4333
174,4,173,2,174,25.7781,88.8975
39,1,39,0,21,25.2452,85.665
39,1,24,0,39,-8.65,115.2167
59,1,37,0,59,42.695,22.1672
41,1,26,6,41,53.8833,86.7167
94,1,34,1,94,53.2597,19.3956
51,1,46,0,51,47.05,7.6167
113,1,27,2,113,17.3119,121.605
62,1,35,0,62,46.0669,23.57
32,1,32,2,30,50.7333,7.1
33,1,4,0,33,-2.0078,-54.0689
33,1,33,0,22,60.1333,64.8
48,1,43,1,48,39.4948,-86.0544
101,2,54,1,101,3.5894,98.6739
72,2,58,1,72,44.8249,126.5451
57,1,48,3,57,36.038,-95.7806
32,1,32,0,6,52.3167,45.3833
96,0,40,0,96,35.1268,-119.4243
37,0,37,0,25,23.1394,-81.2861
149,3,4,7,149,-21.0094,-48.2217
29,0,13,0,29,-2.9667,33.3333
37,0,9,2,37,-8.6169,-35.95
48,1,35,4,48,40.8859,-74.5597
168,4,167,1,168,25.98,79.47
56,1,6,14,56,40.6024,-112.0008
53,1,13,1,53,8.8858,-64.2611
162,7,25,22,162,34.4545,105.2064
42,0,42,0,13,45.7464,-0.6333
68,1,40,1,68,50.4833,12.1167
45,1,29,4,45,55.8,38.1667
163,1,41,0,163,13.9333,41.7
29,0,29,0,12,21.2084,-86.7115
35,1,35,1,13,38.4833,140.3833
37,0,37,0,29,49.9,8.85
28,1,27,2,28,49.3214,6.1183
40,1,26,3,40,50.2578,127.5364
54,1,41,0,54,46.4667,6.85
40,1,40,1,29,41.2448,-85.8465
74,1,25,0,74,14.5275,20.9267
74,1,74,0,42,43.6833,11.25
73,2,3,5,73,4.3983,-76.0772
32,1,32,1,13,54.62,-1.58
48,1,48,1,17,35.0699,-80.6452
13,0,13,1,13,2.7853,-75.2589
165,9,19,7,165,5.5333,7.4833
233,1,48,0,233,26.25,77.4
37,1,37,0,33,52.7667,55.7833
45,1,45,2,31,42.1764,-72.5719
79,1,25,3,79,43.1211,-76.3591
78,3,1,28,78,42.4175,-88.0257
31,0,31,1,27,49.4819,1.0419
155,5,34,36,155,24.6832,120.9072
54,0,18,1,54,7.1647,80.5767
37,1,23,6,37,6.5573,3.9912
109,3,6,28,109,15.0333,120.6833
31,0,31,0,20,57.15,33.1
60,2,14,20,60,33.6151,-117.8668
38,1,5,4,38,5.8333,-73.15
152,3,24,18,152,36.0617,103.8318
55,1,41,1,55,50.5667,4.6833
183,1,48,0,183,23.9033,80.8152
25,1,17,1,25,25.6808,100.3003
77,2,25,12,77,38.6712,-121.75
34,0,34,1,26,51.9278,7.3542
73,2,36,8,73,36.2043,-83.3001
63,1,23,16,63,14.5777,121.0337
50,1,37,4,50,44.45,26.2
37,0,37,0,16,17.1222,120.4494
88,2,21,2,88,5.1881,97.1403
55,2,15,20,55,41.3443,-73.0689
69,1,33,3,69,45.5817,10.0258
62,0,33,0,62,51.43,-2.76
71,2,38,4,71,32.9545,-97.1503
32,1,32,5,29,56.0167,37.4833
37,1,37,1,21,38.3809,140.276
73,1,15,0,73,6.65,-4.2
51,1,22,0,51,10.3333,123.3167
75,2,23,4,75,64.2833,100.2167
58,1,10,15,58,26.1259,-80.2617
70,1,13,18,70,8.8006,-75.7022
52,1,46,3,52,33.5967,-85.8687
24,1,7,0,24,-3.3682,135.4964
46,1,39,1,46,34.8513,-82.4512
73,2,7,15,73,36.2587,139.0746
142,2,14,6,142,20.1,-98.75
40,1,40,2,23,47.1,39.4167
34,1,34,2,29,46.544,-87.4082
57,1,23,2,57,8.3814,126.0015
63,2,3,5,63,-19.8667,-44.9833
62,2,19,13,62,32.5728,-116.6267
73,1,57,1,73,31.0667,35.0333
217,4,99,4,217,26.2103,87.5141
46,1,16,0,46,1.5575,110.3439
43,1,41,1,43,38.1043,140.8702
141,8,16,7,141,5.4833,7.0333
102,2,18,11,102,34.6587,112.4245
40,1,23,3,40,45.1,7.5167
68,1,50,0,68,42.75,13.95
52,1,47,0,52,46.65,21.2833
57,0,27,0,57,7.2111,79.8386
54,2,26,12,54,43.4173,-88.1818
69,1,22,4,69,9.34,-79.8
48,1,39,1,48,51.4833,5.65
82,2,31,2,82,14.9,-92.2667
74,1,4,4,74,8.2801,125.8092
142,2,10,9,142,20.6667,-101.35
67,1,64,0,67,47.85,12.1333
58,1,27,9,58,41.044,-74.29
98,1,98,1,15,28.2409,-82.1797
54,0,24,0,54,14.6195,74.8354
43,1,0,8,43,-24.7833,-65.4167
46,1,30,3,46,50.9833,5.2
44,1,34,4,44,42.9773,-85.0727
126,0,15,0,126,-31.95,141.4667
30,0,30,2,30,51.3167,4.8667
78,1,31,0,78,11.1286,123.9622
63,1,41,3,63,43.7333,10.8
43,1,43,0,24,52.85,11.15
46,1,46,2,18,40.85,14.4775
71,3,8,16,71,40.1216,-74.8667
24,0,24,0,17,19.162,99.9926
54,1,48,0,54,50.65,11.3667
50,1,33,1,50,48.1167,14.8667
31,1,10,1,31,-17.7439,-48.6258
81,2,41,0,81,-1.59,103.61
157,2,22,4,157,21.1,77.06
39,1,31,5,39,51.8167,4.7667
56,0,31,1,56,35.9792,-78.9022
73,1,27,2,73,14.0647,100.6458
95,1,23,0,95,8.61,124.8947
44,1,39,2,44,33.1333,131.8
48,1,48,0,23,34.8844,135.7997
58,2,30,9,58,41.3017,-72.3857
89,1,20,3,89,6.7991,79.8767
77,2,22,15,77,42.6493,-83.2878
67,1,29,1,67,46.1958,6.2364
57,1,54,0,57,41.05,16.8333
30,1,27,5,30,51.8644,-2.2444
23,0,23,0,20,-6.9808,-34.8339
45,1,45,0,36,43.2906,45.3014
69,1,36,2,69,51.3081,13.2939
62,1,42,0,62,44.5735,129.3825
59,1,39,2,59,42.1085,-71.183
49,1,19,5,49,38.0332,-84.9031
43,1,24,4,43,50.8833,6.1667
126,1,34,0,126,19.4551,76.4372
34,1,34,3,18,53.5521,-2.2992
39,1,10,2,39,8.5466,-71.2409
109,3,6,28,109,9.2797,-74.5339
34,1,25,2,34,58.7208,50.185
20,0,20,0,19,-6.5608,-47.4508
56,1,34,3,56,44.7747,8.355
40,1,7,6,40,42.2195,-121.7754
36,1,36,0,13,57.4667,41.9667
31,1,31,5,28,38.6265,-9.1189
31,0,24,3,31,51.6267,6.1967
43,1,37,0,43,42.8025,-73.9275
31,1,31,1,28,43.4673,-70.4511
82,3,1,6,82,5.6167,-75.4667
41,1,28,0,41,63.2017,75.4517
37,1,18,7,37,53.8167,91.3
53,1,27,4,53,52.4575,-2.1479
90,2,5,3,90,5.0083,-74.4738
153,4,42,5,153,16.6569,81.7461
66,1,41,0,66,42.6436,24.8072
73,3,18,20,73,33.3767,-84.7761
41,1,37,0,41,43.6769,4.1353
67,2,15,23,67,40.7637,-73.5245
37,1,30,9,37,41.831,-70.9594
94,1,39,2,94,11.7667,79.6833
65,2,11,6,65,18.5,-98.75
69,2,8,0,69,6.25,21.2
42,1,33,0,42,56.25,93.5333
78,2,10,13,78,13.5,-88.8667
69,2,19,16,69,41.6075,-87.8619
35,1,35,1,33,49.0631,33.4039
66,2,23,11,66,30.4998,-91.1081
53,1,47,1,53,49.2,12.5167
49,1,49,0,27,40.7454,-73.5604
76,3,20,8,76,14.0833,-91.05
54,1,28,5,54,36.925,14.7306
61,1,36,3,61,50.5349,5.8134
106,2,12,7,106,6.85,-75.8167
15,0,15,0,12,-12.0819,-41.0939
51,1,26,7,51,38.5737,-121.2527
47,1,25,5,47,50.6047,3.0878
36,1,36,0,21,56.6614,16.3628
66,2,32,7,66,40.7877,-74.7918
41,1,31,1,41,43.6453,-116.6594
58,1,26,0,58,15.2008,104.8612
70,3,7,4,70,0.3436,-76.9108
62,1,21,3,62,46.5198,6.6335
52,1,31,1,52,50.9167,34.75
28,1,28,1,27,39.5456,-0.3956
35,1,31,1,35,51.85,19.4167
61,1,29,5,61,50.7833,7.2833
59,2,13,9,59,37.3167,-79.2481
67,1,46,5,67,41.3818,-72.8573
53,1,37,4,53,51.5125,10.2597
90,3,7,11,90,14.8122,-91.4944
62,1,45,0,62,16.1175,80.9314
90,2,12,29,90,33.8229,-118.2931
35,1,35,2,31,50.1833,9.0333
51,1,44,0,51,51.7181,8.7542
36,1,29,3,36,50.8619,4.4572
71,1,71,0,56,40.95,14.3
49,2,23,0,49,3.5167,11.5
97,2,25,6,97,44.3054,86.0804
78,1,27,0,78,19.2866,-81.3744
39,2,39,6,39,41.6445,12.9127
52,2,3,12,52,10.0299,-84.0431
74,1,42,0,74,49.205,21.6514
99,3,20,19,99,40.469,-104.9198
62,0,34,0,62,33.6772,-117.7738
50,1,23,0,50,-21.4825,-51.5328
45,1,18,0,45,-9.6942,14.4228
39,1,39,0,19,37.0431,136.9674
55,2,26,12,55,40.5024,-79.7495
60,2,34,7,60,33.8897,-84.1364
14,1,4,0,14,-10.1497,-67.7374
67,1,18,3,67,20.2681,-98.9442
42,1,20,0,42,-3.32,114.5925
34,1,34,0,27,55.05,59.0333
56,1,31,8,56,35.6667,140.3167
43,1,24,5,43,51.5717,14.3794
94,2,22,18,94,42.3127,-83.213
28,1,28,2,28,49.6539,8.5675
53,1,27,5,53,36.2878,-95.8311
59,1,32,0,59,43.5836,19.5258
55,1,35,0,55,52.4667,44.2
73,2,28,8,73,45.6167,9.2167
85,3,17,30,85,33.7933,-118.3175
57,0,24,0,57,61.8344,-6.8171
83,1,49,0,83,45.4833,10.8667
33,1,33,3,16,53.691,-1.633
58,1,35,3,58,44.0912,-93.2312
138,1,52,0,138,22.6199,113.2895
50,1,16,11,50,28.4727,-81.4169
37,0,34,1,37,52.1592,8.0472
46,1,32,0,46,6.8726,81.3373
40,1,40,0,29,52.85,8.05
43,1,43,1,32,35.1613,138.6763
48,2,25,6,48,40.6736,-89.5419
118,5,10,2,118,-27.4139,-49.6008
82,3,8,5,82,17.6986,103.2611
42,0,23,0,42,18.2833,95.3167
52,1,36,2,52,50.8167,6.2833
26,0,26,0,22,10.35,124.9667
64,2,10,3,64,29.5357,-95.4696
54,1,21,4,54,30.1995,-85.6003
36,1,5,2,36,-7.9,-78.5833
164,1,134,1,164,38.0517,58.21
32,1,32,0,28,57.55,25.4
38,1,38,0,36,46.3167,28.6667
59,1,39,2,59,41.234,-80.4998
63,1,30,11,63,37.4001,-122.0796
138,3,40,4,138,33.4608,-88.8297
136,2,25,4,136,22.3053,74.3525
58,2,5,5,58,-22.5097,-47.7781
50,1,27,4,50,51.1,13.65
89,1,50,0,89,45.695,9.67
57,2,24,12,57,47.1791,-122.17
174,3,174,1,167,29.15,75.7
73,2,39,4,73,32.8353,-97.1809
240,15,0,24,240,-33.5833,-70.7
31,1,27,3,31,40.1908,-3.6742
33,0,33,1,32,53.7,10.75
69,1,29,0,69,12.7333,-3.8667
36,1,36,1,31,41.2652,-75.8876
37,1,32,3,37,51.2853,5.5881
174,4,174,5,141,32.9354,117.3531
39,1,39,2,37,43.55,12.1833
63,1,63,0,57,47.7856,18.7403
500,0,34,0,378,26.28,73.02
324,1,51,1,264,25.1348,85.432
50,1,36,3,50,53.413,-2.798
73,3,39,2,73,22.2479,112.3794
269,3,13,16,269,19.55,-98.9
40,1,35,5,40,55.3167,38.7
66,2,16,16,66,43.2343,-88.1217
62,1,33,1,62,48.675,5.8917
39,1,26,1,39,34.9911,-101.919
43,1,12,1,43,-11.71,-62.0
36,1,36,0,6,60.4667,22.0333
29,0,29,1,22,49.45,7.05
58,1,39,3,58,43.2333,12.7833
53,1,23,0,53,13.5486,100.2775
50,1,46,3,50,34.1479,-99.3
119,1,60,0,119,33.64,75.02
41,1,30,5,41,40.9506,-90.3763
35,1,35,2,29,39.3167,-74.6066
34,1,34,1,30,25.7471,-80.3523
32,0,24,7,32,-27.0813,153.1636
40,1,40,1,24,41.9333,25.9
90,2,18,21,90,33.8577,-118.3765
83,2,5,23,83,28.014,-82.1201
57,1,43,2,57,48.3281,9.8878
33,0,16,0,33,-1.8839,-48.7689
85,1,41,2,85,50.2044,19.27
52,1,8,1,52,7.0903,-70.7617
51,1,34,2,51,48.3517,8.9633
30,1,30,3,20,51.7958,4.6783
94,3,23,1,94,0.3533,32.7553
55,1,16,0,55,0.7125,30.06
30,1,30,3,22,42.5209,-71.7717
128,0,29,0,128,20.715,70.9844
47,1,47,1,20,33.989,-81.2202
30,0,28,1,30,49.4303,2.0952
62,1,45,3,62,41.0833,16.7833
53,1,30,0,53,-6.2289,-36.0228
198,2,160,1,198,30.8558,74.9298
51,1,9,4,51,20.9531,-98.38
38,0,33,2,38,51.95,7.1667
58,1,24,8,58,51.5167,7.1
154,0,29,0,154,20.726,78.317
18,0,8,0,18,0.8303,-77.6444
59,1,48,0,59,49.9642,14.0739
25,0,25,0,8,28.1184,-15.5232
110,1,45,0,110,39.5,67.6167
32,1,22,1,32,48.45,-68.53
123,1,29,0,123,50.7783,121.5213
49,1,49,2,34,43.539,-70.4624
69,2,32,13,69,39.0801,-84.4518
163,6,47,20,163,30.7991,106.0784
122,1,19,2,122,30.5852,-96.2959
65,1,37,2,65,25.4373,86.6172
51,1,22,10,51,33.5209,-82.0985
55,1,28,3,55,49.0092,8.404
53,1,5,2,53,-21.36,-48.2283
42,1,23,2,42,48.0756,8.6361
45,1,34,5,45,43.2096,-77.5705
50,1,42,2,50,48.2603,11.4342
106,2,14,4,106,26.181,-98.1177
59,1,40,1,59,28.45,119.9167
37,1,37,4,16,38.9411,-9.3319
81,2,18,12,81,26.2803,-80.1842
93,3,40,2,93,17.35,82.55
53,1,32,0,53,36.8278,-119.683
198,1,87,0,198,29.6967,72.5542
53,1,38,2,53,37.0667,14.25
57,1,24,10,57,44.6777,11.043
72,1,45,0,72,49.4875,16.66
38,1,38,0,4,47.6167,42.1
53,1,18,14,53,28.6295,-81.3718
49,1,4,3,49,-20.1019,-42.4528
81,2,75,1,81,47.3398,123.9512
45,1,45,0,28,36.014,-5.606
45,1,31,5,45,39.9197,-104.9438
29,1,29,1,12,54.59,-7.29
43,1,43,3,31,40.9483,-81.4757
56,1,30,0,56,10.17,77.87
126,3,6,23,126,35.291,136.9121
14,1,14,0,3,26.1533,-97.9128
46,1,38,1,46,40.3627,-83.763
153,2,29,5,153,19.57,74.22
71,2,18,17,71,41.1181,-74.0682
39,1,15,2,39,10.807,124.565
74,2,17,0,74,6.4833,17.45
64,1,30,4,64,39.9336,-91.3799
50,1,39,2,50,31.7315,-93.0975
23,0,23,0,19,-6.2669,-35.21
54,1,38,1,54,50.7167,4.5333
60,1,34,1,60,56.2667,62.9333
60,1,27,0,60,-20.2582,57.7545
40,1,40,0,34,44.1667,52.1167
150,2,25,8,150,15.0939,120.7681
60,1,56,0,60,50.2,9.1667
79,1,26,3,79,33.2184,-92.664
51,1,41,3,51,42.2431,-84.4038
51,1,43,0,51,49.2167,31.8667
48,1,9,4,48,-12.3659,-38.2433
56,2,19,16,56,41.5615,-73.207
55,1,55,1,40,35.3833,136.2833
55,2,23,1,55,5.4667,-3.2
33,1,33,0,25,57.0,41.0
50,1,28,3,50,48.8097,8.945
52,1,46,3,52,39.5061,-84.7446
102,4,5,10,102,14.4816,-90.534
123,2,60,0,123,27.7172,85.324
54,1,35,4,54,49.3481,8.6911
38,1,38,1,38,55.4917,9.5
21,0,18,0,21,-1.0833,35.8667
29,0,28,1,29,48.65,11.7833
65,2,21,16,65,42.6904,-82.7398
44,1,44,1,22,40.5833,17.05
58,1,31,2,58,47.4667,8.3
40,2,23,0,40,1.6,11.5667
35,1,32,4,35,42.4407,-79.3319
17,0,16,0,17,-8.3617,-36.6947
50,2,24,0,50,39.684,-3.777
184,9,31,3,184,-3.0167,16.9167
64,1,33,4,64,49.45,6.6167
33,0,33,0,32,51.0239,14.2167
61,1,61,0,58,50.0167,8.8833
29,0,29,1,5,60.9083,26.6236
45,1,32,4,45,44.4939,11.3428
48,1,21,5,48,51.61,-3.65
52,1,29,7,52,39.9849,-75.82
51,1,43,2,51,48.4028,11.7489
60,1,43,2,60,35.7289,139.2941
68,2,68,6,57,38.9,16.6
53,1,32,5,53,39.0578,-76.9488
25,2,14,0,25,-4.58,30.1
33,1,33,2,32,51.2631,6.5492
51,1,13,1,51,-23.5508,-51.4608
33,1,30,1,33,57.435,60.0561
48,1,38,1,48,35.2035,-90.2059
264,9,2,17,264,53.35,-6.379
38,0,27,3,38,50.8336,3.4783
63,2,19,0,63,3.0353,30.9108
27,1,24,5,27,51.416,-0.749
24,0,20,1,24,-8.0908,-39.5778
61,1,38,3,61,45.1853,9.155
56,1,17,0,56,12.25,-2.3667
135,1,48,0,135,46.7,41.7333
101,3,101,1,92,37.4313,112.027
62,1,62,1,47,44.6222,23.1972
86,1,25,0,86,19.5786,-88.0453
16,1,7,1,16,-33.6964,-53.46
58,1,40,1,58,50.6761,-120.3408
20,0,20,0,18,-28.2928,-53.5019
52,1,14,0,52,6.65,-4.7
50,1,47,2,50,40.9231,14.7428
45,1,45,0,29,44.45,42.5
63,1,23,16,63,40.7832,-73.4732
49,1,44,1,49,42.1253,-72.6503
48,1,30,0,48,-8.1167,115.0833
43,1,28,1,43,50.3833,18.6167
155,0,33,0,155,22.03,71.2
34,1,34,2,33,50.8117,10.2333
49,1,36,4,49,34.1964,-119.1815
55,1,47,0,55,37.3833,14.7
19,1,8,1,19,-20.7889,-48.33
65,1,28,4,65,34.961,-89.8469
71,3,8,16,71,41.6812,-72.9407
27,1,27,3,20,41.3333,-8.4667
169,6,3,20,169,-7.63,111.5231
63,1,30,2,63,46.185,6.2075
61,1,27,11,61,40.7452,-74.0281
60,1,3,5,60,-19.5189,-42.6289
172,1,49,0,172,37.2167,67.2833
79,1,23,4,79,35.2762,-93.1383
34,1,34,4,30,35.1276,-118.4744
49,1,49,0,27,38.3756,-75.5865
43,1,31,10,43,34.178,-79.7898
35,1,26,4,35,51.1167,6.95
52,1,44,0,52,51.65,8.5167
46,1,21,0,46,69.4064,86.1764
69,1,41,2,69,45.3603,11.79
23,1,23,3,17,52.6653,-8.6238
39,1,39,2,11,47.2848,39.4823
33,1,33,1,24,43.3,-0.37
28,1,23,5,28,52.37,-1.26
40,1,34,5,40,41.1485,-95.939
35,1,32,1,35,50.6192,26.2519
40,1,32,8,40,41.6342,-81.4678
70,1,49,1,70,41.1612,-81.2422
37,1,15,10,37,38.8503,-77.2322
115,3,8,31,115,40.9033,-74.0955
40,0,17,1,40,-3.625,-39.5078
154,2,154,1,60,32.5408,111.5098
84,2,45,0,84,3.3283,99.1625
64,2,17,6,64,43.3109,-73.6458
35,1,30,3,35,50.4833,5.1
37,1,28,4,37,52.5,4.95
67,1,27,7,67,45.6053,9.3033
39,1,28,4,39,52.0333,5.0833
79,2,5,13,79,37.9905,-122.5221
32,1,7,2,32,-22.2281,-45.9336
38,1,30,3,38,51.2,4.7167
358,28,0,36,358,-15.3636,-70.3656
41,1,22,2,41,51.208,-4.12
35,1,35,2,13,54.7667,61.3333
74,1,61,0,74,48.4,13.3167
56,1,23,9,56,41.9957,-88.6821
36,1,28,1,36,45.05,41.9833
37,1,37,1,30,50.0,8.7
52,1,29,9,52,39.9034,-74.9947
61,1,44,1,61,50.2833,18.6667
82,1,39,3,82,43.9333,11.0167
42,1,42,0,26,54.1378,10.6181
52,1,41,2,52,40.326,-78.9194
63,1,18,5,63,19.8667,-71.65
36,1,32,2,36,54.8333,37.6167
115,3,57,2,115,25.76,86.03
55,1,27,2,55,34.1933,-90.5693
110,1,17,3,110,10.9167,-74.75
19,0,19,0,15,-5.115,-36.6339
69,1,69,0,54,40.7833,14.7667
125,4,2,9,125,-22.5228,-44.1039
46,1,29,9,46,38.6409,-77.258
95,1,26,0,95,8.65,39.0833
34,1,34,0,4,60.9833,25.65
171,7,9,25,171,34.7473,111.8609
44,1,16,3,44,-29.5739,-50.79
64,1,64,3,26,43.1306,-80.7467
33,1,33,3,33,51.1333,9.4167
51,1,41,0,51,41.865,21.9425
26,0,26,0,14,-17.9333,25.8333
48,1,30,3,48,50.9305,5.3385
69,1,45,2,69,48.87,2.22
22,1,22,2,22,10.3667,122.8833
56,1,26,1,56,-30.85,30.3667
